세부사업명,내역사업명,연구개발과제번호,연구개발과제명,총연구개발기간,연구기관역할명,연구기관명, 총 연구개발비 , 24년도 연구개발비 
노지분야스마트농업기술단기고도화(RnD),자율주행 농기계 핵심부품 국산화,RS-2022-IP322039,자율주행 농기계용 공간정보센서 핵심기술 국산화,2022-04-01~2024-12-31,공동연구개발기관,충북대학교 산학협력단,240000000,70000000
노지분야스마트농업기술단기고도화(RnD),자율주행 농기계 핵심부품 국산화,RS-2022-IP322039,자율주행 농기계용 공간정보센서 핵심기술 국산화,2022-04-01~2024-12-31,공동연구개발기관,티와이엠아이씨티,445000000,186000000
노지분야스마트농업기술단기고도화(RnD),자율주행 농기계 핵심부품 국산화,RS-2022-IP322039,자율주행 농기계용 공간정보센서 핵심기술 국산화,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,3174000000,1106000000
노지분야스마트농업기술단기고도화(RnD),노지농업 정밀 측정 기술 국산화,RS-2022-IP322040,보급형 노지 스마트경작 모델 구축을 위한 패키지 기술 개발 및 실증,2022-04-01~2024-12-31,주관연구개발기관,전남대학교 산학협력단,1620400000,615400000
노지분야스마트농업기술단기고도화(RnD),노지농업 정밀 측정 기술 국산화,RS-2022-IP322040,보급형 노지 스마트경작 모델 구축을 위한 패키지 기술 개발 및 실증,2022-04-01~2024-12-31,공동연구개발기관,바른인포테크(주),484000000,184000000
노지분야스마트농업기술단기고도화(RnD),노지농업 정밀 측정 기술 국산화,RS-2022-IP322040,보급형 노지 스마트경작 모델 구축을 위한 패키지 기술 개발 및 실증,2022-04-01~2024-12-31,공동연구개발기관,(주)대동,593000000,92000000
노지분야스마트농업기술단기고도화(RnD),노지농업 정밀 측정 기술 국산화,RS-2022-IP322040,보급형 노지 스마트경작 모델 구축을 위한 패키지 기술 개발 및 실증,2022-04-01~2024-12-31,공동연구개발기관,전라남도농업기술원,876000000,276000000
노지분야스마트농업기술단기고도화(RnD),노지농업 정밀 측정 기술 국산화,RS-2022-IP322040,보급형 노지 스마트경작 모델 구축을 위한 패키지 기술 개발 및 실증,2022-04-01~2024-12-31,공동연구개발기관,주식회사 클라비,592380000,329600000
노지분야스마트농업기술단기고도화(RnD),노지농업 정밀 측정 기술 국산화,RS-2022-IP322040,보급형 노지 스마트경작 모델 구축을 위한 패키지 기술 개발 및 실증,2022-04-01~2024-12-31,공동연구개발기관,위버시스템즈,200000000,0
노지분야스마트농업기술단기고도화(RnD),노지농업 정밀 측정 기술 국산화,RS-2022-IP322040,보급형 노지 스마트경작 모델 구축을 위한 패키지 기술 개발 및 실증,2022-04-01~2024-12-31,위탁연구개발기관,(주)대호이엔지,232800000,82800000
노지분야스마트농업기술단기고도화(RnD),노지농업 정밀 측정 기술 국산화,RS-2022-IP322040,보급형 노지 스마트경작 모델 구축을 위한 패키지 기술 개발 및 실증,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,4365780000,1497000000
노지분야스마트농업기술단기고도화(RnD),자율주행 농기계 핵심부품 국산화,RS-2022-IP322042,고정밀 토양 센싱 핵심 기술 국산화,2022-04-01~2024-12-31,주관연구개발기관,성부산업,1963000000,691000000
노지분야스마트농업기술단기고도화(RnD),자율주행 농기계 핵심부품 국산화,RS-2022-IP322042,고정밀 토양 센싱 핵심 기술 국산화,2022-04-01~2024-12-31,공동연구개발기관,국립공주대학교 산학협력단,162000000,162000000
노지분야스마트농업기술단기고도화(RnD),자율주행 농기계 핵심부품 국산화,RS-2022-IP322042,고정밀 토양 센싱 핵심 기술 국산화,2022-04-01~2024-12-31,공동연구개발기관,공주대학교 산학협력단,315000000,0
노지분야스마트농업기술단기고도화(RnD),자율주행 농기계 핵심부품 국산화,RS-2022-IP322042,고정밀 토양 센싱 핵심 기술 국산화,2022-04-01~2024-12-31,공동연구개발기관,가톨릭관동대학교산학협력단,212000000,72000000
노지분야스마트농업기술단기고도화(RnD),자율주행 농기계 핵심부품 국산화,RS-2022-IP322042,고정밀 토양 센싱 핵심 기술 국산화,2022-04-01~2024-12-31,공동연구개발기관,경북대학교산학협력단,162000000,162000000
노지분야스마트농업기술단기고도화(RnD),자율주행 농기계 핵심부품 국산화,RS-2022-IP322042,고정밀 토양 센싱 핵심 기술 국산화,2022-04-01~2024-12-31,공동연구개발기관,(주)이레아이에스,408750000,0
노지분야스마트농업기술단기고도화(RnD),자율주행 농기계 핵심부품 국산화,RS-2022-IP322042,고정밀 토양 센싱 핵심 기술 국산화,2022-04-01~2024-12-31,위탁연구개발기관,충남대학교 산학협력단,238500000,81000000
노지분야스마트농업기술단기고도화(RnD),자율주행 농기계 핵심부품 국산화,RS-2022-IP322042,고정밀 토양 센싱 핵심 기술 국산화,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,3222750000,1087000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322043,전기동력기반 스피드 스프레이어(SS기) 개발 및 상용화,2022-04-01~2024-12-31,주관연구개발기관,주식회사 한아,1419500000,500000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322043,전기동력기반 스피드 스프레이어(SS기) 개발 및 상용화,2022-04-01~2024-12-31,공동연구개발기관,전남대학교 산학협력단,200000000,73000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322043,전기동력기반 스피드 스프레이어(SS기) 개발 및 상용화,2022-04-01~2024-12-31,공동연구개발기관,한국전자기술연구원,412000000,150000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322043,전기동력기반 스피드 스프레이어(SS기) 개발 및 상용화,2022-04-01~2024-12-31,공동연구개발기관,주식회사 유비넷시스,331250000,100000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322043,전기동력기반 스피드 스프레이어(SS기) 개발 및 상용화,2022-04-01~2024-12-31,위탁연구개발기관,한국농업기술진흥원,90000000,30000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322043,전기동력기반 스피드 스프레이어(SS기) 개발 및 상용화,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,2362750000,823000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322044,전기구동 다목적 7kW이하 소형 승용관리기 개발 및 상용화,2022-04-01~2024-12-31,주관연구개발기관,(주)정원에스에프에이,1003900000,354150000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322044,전기구동 다목적 7kW이하 소형 승용관리기 개발 및 상용화,2022-04-01~2024-12-31,공동연구개발기관,충북대학교 산학협력단,207500000,67500000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322044,전기구동 다목적 7kW이하 소형 승용관리기 개발 및 상용화,2022-04-01~2024-12-31,공동연구개발기관,전주대학교 산학협력단,193000000,63000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322044,전기구동 다목적 7kW이하 소형 승용관리기 개발 및 상용화,2022-04-01~2024-12-31,위탁연구개발기관,(주)하다,130000000,0
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322044,전기구동 다목적 7kW이하 소형 승용관리기 개발 및 상용화,2022-04-01~2024-12-31,위탁연구개발기관,하다,72000000,72000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322044,전기구동 다목적 7kW이하 소형 승용관리기 개발 및 상용화,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,1404400000,484650000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322045,다양한 농작업이 가능한 전기구동 사료작물 수확기 플랫폼 개발,2022-04-01~2025-12-31,주관연구개발기관,대호(주),3040120000,798000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322045,다양한 농작업이 가능한 전기구동 사료작물 수확기 플랫폼 개발,2022-04-01~2025-12-31,공동연구개발기관,한국농업기술진흥원,156000000,40500000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322045,다양한 농작업이 가능한 전기구동 사료작물 수확기 플랫폼 개발,2022-04-01~2025-12-31,공동연구개발기관,경북대학교 산학협력단,256000000,63000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322045,다양한 농작업이 가능한 전기구동 사료작물 수확기 플랫폼 개발,2022-04-01~2025-12-31,공동연구개발기관,한국전자기술연구원,426000000,108000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322045,다양한 농작업이 가능한 전기구동 사료작물 수확기 플랫폼 개발,2022-04-01~2025-12-31,공동연구개발기관,(주)브이씨텍,465000000,120000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322045,다양한 농작업이 가능한 전기구동 사료작물 수확기 플랫폼 개발,2022-04-01~2025-12-31,위탁연구개발기관,충남대학교 산학협력단,104000000,27000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322045,다양한 농작업이 가능한 전기구동 사료작물 수확기 플랫폼 개발,2022-04-01~2025-12-31,합계,위탁연구개발기관 제외 합계,4343120000,1129500000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322046,상용화를 위한 20kW 전기구동 플랫폼 및 통합차량 제어 모듈 기술 개발,2022-04-06~2024-12-31,주관연구개발기관,엘에스엠트론(주),2405000000,855000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322046,상용화를 위한 20kW 전기구동 플랫폼 및 통합차량 제어 모듈 기술 개발,2022-04-06~2024-12-31,공동연구개발기관,한국생산기술연구원,145000000,45000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322046,상용화를 위한 20kW 전기구동 플랫폼 및 통합차량 제어 모듈 기술 개발,2022-04-06~2024-12-31,공동연구개발기관,한국농업기술진흥원,72500000,22500000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322046,상용화를 위한 20kW 전기구동 플랫폼 및 통합차량 제어 모듈 기술 개발,2022-04-06~2024-12-31,공동연구개발기관,한국과학기술원,535000000,135000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322046,상용화를 위한 20kW 전기구동 플랫폼 및 통합차량 제어 모듈 기술 개발,2022-04-06~2024-12-31,공동연구개발기관,한국자동차연구원,145000000,45000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322046,상용화를 위한 20kW 전기구동 플랫폼 및 통합차량 제어 모듈 기술 개발,2022-04-06~2024-12-31,공동연구개발기관,(주)엠피에스코리아,1073000000,423000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322046,상용화를 위한 20kW 전기구동 플랫폼 및 통합차량 제어 모듈 기술 개발,2022-04-06~2024-12-31,위탁연구개발기관,충남대학교 산학협력단,578000000,198000000
친환경동력원적용농기계기술개발(RnD),전기동력원 적용기술 개발,RS-2022-IP322046,상용화를 위한 20kW 전기구동 플랫폼 및 통합차량 제어 모듈 기술 개발,2022-04-06~2024-12-31,합계,위탁연구개발기관 제외 합계,4375500000,1525500000
친환경동력원적용농기계기술개발(RnD),수소전기 범용 플랫폼 개발,RS-2022-IP322047,친환경 수소연료전지 기반 110kW급 대형 트랙터 개발,2022-04-06~2026-12-31,주관연구개발기관,충남대학교 산학협력단,8097695000,1728620000
친환경동력원적용농기계기술개발(RnD),수소전기 범용 플랫폼 개발,RS-2022-IP322047,친환경 수소연료전지 기반 110kW급 대형 트랙터 개발,2022-04-06~2026-12-31,공동연구개발기관,한국과학기술원,935000000,225000000
친환경동력원적용농기계기술개발(RnD),수소전기 범용 플랫폼 개발,RS-2022-IP322047,친환경 수소연료전지 기반 110kW급 대형 트랙터 개발,2022-04-06~2026-12-31,공동연구개발기관,한양대학교 산학협력단,610000000,110000000
